"","lon","lat","address","zip","city","state","x2020_01","quartile","state_name","region","division"
"4089",-80.8285003,27.2126781,"3278 us-441, okeechobee, fl 34974, usa","34974","Okeechobee","FL",148548,"q2","Florida","South","South Atlantic"
"4090",-80.1413319,36.3102063,"1033 n main st, walnut cove, nc 27052, usa","27052","Walnut Cove","NC",147340,"q2","North Carolina","South","South Atlantic"
"4091",-118.5704149,34.3804634,"24840 pico canyon rd, stevenson ranch, ca 91381, usa","91381","Santa Clarita","CA",766473,"q4","California","West","Pacific"
"4092",-82.2232248,36.5511031,"1812 volunteer pkwy, bristol, tn 37620, usa","37620","Bristol","TN",126787,"q2","Tennessee","South","East South Central"
"4093",-82.3469549,34.8361882,"115 haywood rd, greenville, sc 29607, usa","29607","Greenville","SC",237187,"q3","South Carolina","South","South Atlantic"
"4094",-85.076604,33.555868,"1301 s park st suite b, carrollton, ga 30117, usa","30117","Carrollton","GA",158516,"q2","Georgia","South","South Atlantic"
"4095",-120.9561706,37.7113468,"2301 claribel rd, riverbank, ca 95367, usa","95367","Riverbank","CA",340843,"q4","California","West","Pacific"
"4096",-81.4238336,41.0244505,"1500 canton rd, akron, oh 44312, usa","44312","Akron","OH",113105,"q2","Ohio","Midwest","East North Central"
"4097",-84.3281559,30.4390276,"300 mabry st, tallahassee, fl 32304, usa","32304","Tallahassee","FL",92870,"q1","Florida","South","South Atlantic"
"4098",-158.0139059,21.3173251,"91-919 fort weaver rd, ewa beach, hi 96706, usa","96706","Ewa Beach","HI",634724,"q4","Hawaii","West","Pacific"
"4099",-90.0263778,35.1431629,"1030 jefferson ave, memphis, tn 38104, usa","38104","Memphis","TN",225170,"q3","Tennessee","South","East South Central"
"4100",-82.5061947,27.3902951,"8490 lockwood ridge rd, sarasota, fl 34243, usa","34243","Sarasota","FL",279513,"q4","Florida","South","South Atlantic"
"4101",-95.3274883,32.3317878,"1530 john carney dr, tyler, tx 75701, usa","75701","Tyler","TX",142386,"q2","Texas","South","West South Central"
"4102",-79.0070233,38.2024399,"465 lee hwy #113verona, verona, va 24482, usa","24482","Verona","VA",184358,"q3","Virginia","South","South Atlantic"
"4103",-77.8302063,39.3007127,"160 patrick henry way, charles town, wv 25414, usa","25414","Charles Town","WV",257598,"q3","West Virginia","South","South Atlantic"
"4104",-97.0769061,44.88938,"2318 9th ave se, watertown, sd 57201, usa","57201","Watertown","SD",204885,"q3","South Dakota","Midwest","West North Central"
"4105",-80.7932634,35.3346004,"3710 w w.t.harris blvd, charlotte, nc 28269, usa","28269","Charlotte","NC",229962,"q3","North Carolina","South","South Atlantic"
"4106",-89.9032405,35.1481867,"4725 summer ave, memphis, tn 38122, usa","38122","Memphis","TN",68335,"q1","Tennessee","South","East South Central"
"4107",-77.4038264,35.5526837,"600 whitley dr, winterville, nc 28590, usa","28590","Winterville","NC",174176,"q3","North Carolina","South","South Atlantic"
"4108",-118.3879093,34.038827,"2502 s robertson blvd, los angeles, ca 90034, usa","90034","Los Angeles","CA",1307772,"q4","California","West","Pacific"
"4109",-120.8577562,35.3903787,"2650 main st, morro bay, ca 93442, usa","93442","Morro Bay","CA",660685,"q4","California","West","Pacific"
"4110",-90.4860124,38.4898099,"99 sugar creek center, fenton, mo 63026, usa","63026","Fenton","MO",237873,"q3","Missouri","Midwest","West North Central"
"4111",-82.4441114,34.8887411,"sulphur springs dr, berea, sc 29617, usa","29617","Greenville","SC",159017,"q2","South Carolina","South","South Atlantic"
"4112",-110.7735202,32.250941,"e tanque verde rd, tucson, az 85749, usa","85749","Tucson","AZ",416866,"q4","Arizona","West","Mountain"
"4113",-93.1975818,30.2046906,"1701 oak park blvd, lake charles, la 70601, usa","70601","Lake Charles","LA",133534,"q2","Louisiana","South","West South Central"
"4114",-80.2743816,36.0897148,"2202 cloverdale ave nw, winston-salem, nc 27103, usa","27103","Winston-Salem","NC",169202,"q3","North Carolina","South","South Atlantic"
"4115",-122.6530435,45.535221,"1231 ne broadway st, portland, or 97232, usa","97232","Portland","OR",621992,"q4","Oregon","West","Pacific"
"4116",-81.0335208,31.9539754,"2 maintenance way, savannah, ga 31411, usa","31411","Skidaway Island","GA",493417,"q4","Georgia","South","South Atlantic"
"4117",-118.3090763,33.8194684,"22725 s western ave, torrance, ca 90501, usa","90501","Torrance","CA",705861,"q4","California","West","Pacific"
"4118",-81.9037701,32.1674256,"214 n duval st, claxton, ga 30417, usa","30417","Claxton","GA",99857,"q1","Georgia","South","South Atlantic"
"4119",-91.5303195,41.6441087,"445 us-6, iowa city, ia 52240, usa","52240","Iowa City","IA",219061,"q3","Iowa","Midwest","West North Central"
"4120",-73.7830861,41.1693588,"chappaqua, ny 10514, usa","10514","Chappaqua","NY",882754,"q4","New York","Northeast","Middle Atlantic"
"4121",-70.9178421,42.5234372,"19 howley st, peabody, ma 01960, usa","01960",NA,NA,NA,"q4",NA,NA,NA
"4122",-79.1563283,41.8677783,"1079 market st, warren, pa 16365, usa","16365","Warren","PA",103278,"q1","Pennsylvania","Northeast","Middle Atlantic"
"4123",-93.8772558,41.6131532,"170 laurel st, waukee, ia 50263, usa","50263","Waukee","IA",255840,"q3","Iowa","Midwest","West North Central"
"4124",-82.4935345,27.2276461,"8447 s tamiami trail, sarasota, fl 34238, usa","34238","Sarasota","FL",343977,"q4","Florida","South","South Atlantic"
"4125",-76.6338255,39.1184864,"674 old mill rd, millersville, md 21108, usa","21108","Glen Burnie","MD",441819,"q4","Maryland","South","South Atlantic"
"4126",-98.9958432,31.7293192,"829 w commerce st, brownwood, tx 76801, usa","76801","Brownwood","TX",104492,"q1","Texas","South","West South Central"
"4127",-82.472645,38.406459,"1102 memorial blvd, huntington, wv 25701, usa","25701","Huntington","WV",96079,"q1","West Virginia","South","South Atlantic"
"4128",-82.3230072,26.9051654,"placida rd, englewood, fl 34223, usa","34223","Englewood","FL",264416,"q4","Florida","South","South Atlantic"
"4129",-80.6721058,41.0236633,"285 boardman-canfield rd, youngstown, oh 44512, usa","44512","Boardman","OH",119936,"q2","Ohio","Midwest","East North Central"
"4130",-110.8877759,32.2216929,"e broadway blvd, tucson, az 85711, usa","85711","Tucson","AZ",182143,"q3","Arizona","West","Mountain"
"4131",-88.1430412,42.0464535,"2535 w golf rd, hoffman estates, il 60169, usa","60169","Hoffman Estates","IL",244525,"q3","Illinois","Midwest","East North Central"
"4132",-88.9773602,42.3049384,"3065 n perryville rd, rockford, il 61114, usa","61114","Rockford","IL",151825,"q2","Illinois","Midwest","East North Central"
"4133",-83.7077915,36.6222831,"us hwy 441, us-25e scenic, middlesboro, ky 40965, usa","40965","Middlesboro","KY",70292,"q1","Kentucky","South","East South Central"
"4134",-122.1840615,37.4517529,"711 santa cruz ave, menlo park, ca 94025, usa","94025","Menlo Park","CA",2240201,"q4","California","West","Pacific"
"4135",-121.2260392,38.6457034,"4363 hazel ave #1fair, fair oaks, ca 95628, usa","95628","Fair Oaks","CA",458278,"q4","California","West","Pacific"
"4136",-80.382863,25.685158,"11520 sw 88th st, miami, fl 33176, usa","33176","Kendall","FL",365428,"q4","Florida","South","South Atlantic"
"4137",-121.9123191,37.427583,"311 w calaveras blvd, milpitas, ca 95035, usa","95035","Milpitas","CA",1061946,"q4","California","West","Pacific"
"4138",-82.9550288,39.5700747,"24799 us-23, circleville, oh 43113, usa","43113","Circleville","OH",168334,"q3","Ohio","Midwest","East North Central"
"4139",-97.7204119,30.2341965,"1819 s pleasant valley rd, austin, tx 78741, usa","78741","Austin","TX",304061,"q4","Texas","South","West South Central"
"4140",-83.4823519,38.1933594,"kroger center dr, morehead, ky 40351, usa","40351","Morehead","KY",125797,"q2","Kentucky","South","East South Central"
"4141",-82.9464526,42.3382121,"298 lauzon rd, windsor, on n8s 3l6, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"4142",-117.3936644,47.7472565,"9832 n nevada st store 9832 n, spokane, wa 99218, usa","99218","Spokane","WA",314282,"q4","Washington","West","Pacific"
"4143",-85.3365679,42.6461343,"2542 w m 43, hastings, mi 49058, usa","49058","Hastings","MI",166040,"q3","Michigan","Midwest","East North Central"
"4144",-80.0381996,26.7189488,"210 sunset ave, palm beach, fl 33480, usa","33480","Palm Beach","FL",806485,"q4","Florida","South","South Atlantic"
"4145",-122.6090563,45.477945,"6125 se 52nd ave, portland, or 97206, usa","97206","Portland","OR",396816,"q4","Oregon","West","Pacific"
"4146",-82.528842,27.451537,"2705 51st ave e, bradenton, fl 34203, usa","34203","Bradenton","FL",260389,"q3","Florida","South","South Atlantic"
"4147",-89.3897941,40.1589404,"1210 woodlawn rd, lincoln, il 62656, usa","62656","Lincoln","IL",93414,"q1","Illinois","Midwest","East North Central"
"4148",-71.5671098,42.8055925,"131 nh-101a, amherst, nh 03031, usa","03031",NA,NA,NA,"q4",NA,NA,NA
"4149",-82.215242,36.5946213,"2691 w state st, bristol, tn 37620, usa","37620","Bristol","TN",126787,"q2","Tennessee","South","East South Central"
"4150",-90.5579934,38.6535949,"27531 olive blvd, chesterfield, mo 63017, usa","63017","Chesterfield","MO",383639,"q4","Missouri","Midwest","West North Central"
"4151",-118.1167445,33.8187469,"e wardlow rd, long beach, ca 90808, usa","90808","Long Beach","CA",697886,"q4","California","West","Pacific"
"4152",-122.0145276,36.978015,"815 soquel ave, santa cruz, ca 95062, usa","95062","Santa Cruz","CA",886253,"q4","California","West","Pacific"
"4153",-83.2284332,42.1423332,"20080 west rd, woodhaven, mi 48183, usa","48183","Trenton","MI",174661,"q3","Michigan","Midwest","East North Central"
"4154",-97.7437162,30.4420668,"6001 w parmer ln, austin, tx 78727, usa","78727","Austin","TX",372681,"q4","Texas","South","West South Central"
"4155",-84.54264,42.9550452,"800 s us 27, st johns, mi 48879, usa","48879","Saint Johns","MI",176752,"q3","Michigan","Midwest","East North Central"
"4156",-123.1165056,48.0805735,"680 w washington st, sequim, wa 98382, usa","98382","Sequim","WA",371113,"q4","Washington","West","Pacific"
"4157",-96.8822667,32.9528711,"2116 e belt line rd, carrollton, tx 75006, usa","75006","Carrollton","TX",247137,"q3","Texas","South","West South Central"
"4158",-80.8758813,35.1439352,"6607 south blvd, charlotte, nc 28217, usa","28217","Charlotte","NC",161451,"q2","North Carolina","South","South Atlantic"
"4159",-81.4717917,35.8471349,"3076 hickory blvd, hudson, nc 28638, usa","28638","Hudson","NC",140917,"q2","North Carolina","South","South Atlantic"
"4160",-96.9637378,37.244853,"e 9th ave, winfield, ks 67156, usa","67156","Winfield","KS",92032,"q1","Kansas","Midwest","West North Central"
"4161",-82.4957912,27.3422801,"650 n beneva rd, sarasota, fl 34232, usa","34232","Sarasota","FL",238020,"q3","Florida","South","South Atlantic"
"4162",-82.680071,28.1092564,"ridgemoor, east lake, fl 34685, usa","34685","Palm Harbor","FL",363028,"q4","Florida","South","South Atlantic"
"4163",-117.7850426,33.7058569,"14200-14474 culver dr, irvine, ca 92604, usa","92604","Irvine","CA",809956,"q4","California","West","Pacific"
"4164",-87.647293,41.787052,"59th street & peoria, chicago, il 60621, usa","60621","Chicago","IL",59309,"q1","Illinois","Midwest","East North Central"
"4165",-81.5988597,31.8446637,"115 w hendry st, hinesville, ga 31313, usa","31313","Hinesville","GA",141701,"q2","Georgia","South","South Atlantic"
"4166",-113.5869183,53.4682838,"530 riverbend square nw, edmonton, ab t6r 2e3, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"4167",-104.8378007,38.8235322,"707 s 8th st, colorado springs, co 80905, usa","80905","Colorado Springs","CO",283095,"q4","Colorado","West","Mountain"
"4168",-82.6102778,39.7247222,"505 w fair ave, lancaster, oh 43130, usa","43130","Lancaster","OH",156963,"q2","Ohio","Midwest","East North Central"
"4169",-123.0972739,44.0933778,"1010c green acres rd, eugene, or 97408, usa","97408","Eugene","OR",418009,"q4","Oregon","West","Pacific"
"4170",-77.2807212,41.7440458,"110 plaza ln, wellsboro, pa 16901, usa","16901","Delmar Township","PA",175567,"q3","Pennsylvania","Northeast","Middle Atlantic"
"4171",-97.2512571,32.6890242,"5150 village creek rd, fort worth, tx 76119, usa","76119","Fort Worth","TX",134493,"q2","Texas","South","West South Central"
"4172",-95.7508418,29.747465,"2201 s mason rd, katy, tx 77450, usa","77450","Cinco Ranch","TX",261942,"q3","Texas","South","West South Central"
"4173",-76.4871692,39.3944385,"8818 belair rd, nottingham, md 21236, usa","21236","Nottingham","MD",243987,"q3","Maryland","South","South Atlantic"
"4174",-118.1327135,34.1579929,"703 n lake ave, pasadena, ca 91104, usa","91104","Pasadena","CA",842518,"q4","California","West","Pacific"
"4175",-118.9195051,34.3969841,"745 ventura st, fillmore, ca 93015, usa","93015","Fillmore","CA",475660,"q4","California","West","Pacific"
"4176",-77.479162,37.350134,"12160 iron bridge rd, chester, va 23831, usa","23831","Chester","VA",246178,"q3","Virginia","South","South Atlantic"
"4177",-104.7877386,41.1615528,"2131 mason way, cheyenne, wy 82009, usa","82009","Cheyenne","WY",360188,"q4","Wyoming","West","Mountain"
"4178",-99.4958372,32.4123961,"125 s access rd, clyde, tx 79510, usa","79510","Clyde","TX",134651,"q2","Texas","South","West South Central"
"4179",-86.3390228,39.636469,"10333 prosperity cir, camby, in 46113, usa","46113","Indianapolis","IN",170391,"q3","Indiana","Midwest","East North Central"
"4180",-84.3955314,39.3584702,"7773 cincinnati dayton rd store 7773, west chester township, oh 45069, usa","45069","West Chester","OH",260789,"q3","Ohio","Midwest","East North Central"
"4181",-82.9791677,39.3456382,"40 consumer center dr, chillicothe, oh 45601, usa","45601","Chillicothe","OH",125343,"q2","Ohio","Midwest","East North Central"
"4182",-86.6515249,36.2547841,"1501 robinson rd, old hickory, tn 37138, usa","37138","Nashville","TN",261494,"q3","Tennessee","South","East South Central"
"4183",-82.5819952,28.0404935,"10051 sheldon rd, tampa, fl 33626, usa","33626","Westchase","FL",365166,"q4","Florida","South","South Atlantic"
"4184",-87.3769246,39.4708288,"2645 wabash ave, terre haute, in 47803, usa","47803","Terre Haute","IN",115287,"q2","Indiana","Midwest","East North Central"
"4185",-74.7571147,42.4027266,"kortright, ny, usa","ny",NA,NA,NA,"q4",NA,NA,NA
"4186",-72.8112533,41.5000935,"1145 n colony rd, wallingford, ct 06492, usa","06492",NA,NA,NA,"q4",NA,NA,NA
"4187",-83.922879,38.048103,"indian mound dr, mt sterling, ky 40353, usa","40353","Mount Sterling","KY",130656,"q2","Kentucky","South","East South Central"
"4188",-122.5775264,38.1074641,"936 7th st, novato, ca 94945, usa","94945","Novato","CA",856304,"q4","California","West","Pacific"
"4189",-90.2049407,38.632595,"1727 locust st, st. louis, mo 63103, usa","63103","Saint Louis","MO",143105,"q2","Missouri","Midwest","West North Central"
"4190",-85.4434002,39.6250369,"1548 n main st, rushville, in 46173, usa","46173","Rushville","IN",114033,"q2","Indiana","Midwest","East North Central"
"4191",-122.7004253,44.7894335,"stayton, or 97383, usa","97383","Stayton","OR",306337,"q4","Oregon","West","Pacific"
"4192",-82.4537024,40.2300997,"41 e columbus rd, utica, oh 43080, usa","43080","Utica","OH",153714,"q2","Ohio","Midwest","East North Central"
"4193",-82.6249194,27.8659773,"10596 gandy blvd n, st. petersburg, fl 33702, usa","33702","Saint Petersburg","FL",224702,"q3","Florida","South","South Atlantic"
"4194",-83.7381987,43.3415414,"485 n main st, frankenmuth, mi 48734, usa","48734","Frankenmuth","MI",213978,"q3","Michigan","Midwest","East North Central"
"4195",-84.540331,42.8148987,"1161 e clark rd, dewitt, mi 48820, usa","48820","Dewitt","MI",245396,"q3","Michigan","Midwest","East North Central"
"4196",-86.2071933,43.1621765,"1484 e ellis rd, norton shores, mi 49444, usa","49444","Muskegon Heights","MI",101293,"q1","Michigan","Midwest","East North Central"
"4197",-122.8209078,46.9978364,"4800 yelm hwy se, lacey, wa 98503, usa","98503","Lacey","WA",319526,"q4","Washington","West","Pacific"
"4198",-84.696143,45.0243751,"1361 pineview dr, gaylord, mi 49735, usa","49735","Gaylord","MI",147816,"q2","Michigan","Midwest","East North Central"
"4199",-75.8764518,40.3299966,"3001 st lawrence ave, reading, pa 19606, usa","19606","Exeter Township","PA",183839,"q3","Pennsylvania","Northeast","Middle Atlantic"
"4200",-80.1020075,26.807015,"4224 northlake blvd, palm beach gardens, fl 33410, usa","33410","Palm Beach Gardens","FL",364321,"q4","Florida","South","South Atlantic"
"4201",-73.6572848,45.4947649,"quebec h4p, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"4202",-87.6570119,41.8828179,"1201 w washington blvd, chicago, il 60607, usa","60607","Chicago","IL",413923,"q4","Illinois","Midwest","East North Central"
"4203",-97.2167511,32.640619,"kennedale, tx 76060, usa","76060","Kennedale","TX",280991,"q4","Texas","South","West South Central"
"4204",-89.3631088,43.1285825,"2901 n sherman ave, madison, wi 53704, usa","53704","Madison","WI",236788,"q3","Wisconsin","Midwest","East North Central"
"4205",-87.7030206,44.0719012,"4335 calumet ave, manitowoc, wi 54220, usa","54220","Manitowoc","WI",121493,"q2","Wisconsin","Midwest","East North Central"
"4206",-82.7687255,36.1843023,"3190 e andrew johnson hwy, greeneville, tn 37745, usa","37745","Greeneville","TN",119271,"q2","Tennessee","South","East South Central"
"4207",-97.6895545,30.413383,"1700 w parmer ln, austin, tx 78727, usa","78727","Austin","TX",372681,"q4","Texas","South","West South Central"
