"","lon","lat","address","zip","city","state","metro","county_name","x2020_01"
"4019",-105.5896664,41.326619,"1575 n 4th st, laramie, wy 82072, usa","82072","Laramie","WY","Laramie","Albany County",245946
"4020",-119.2833993,47.1428523,"789 n central dr, moses lake, wa 98837, usa","98837","Moses Lake","WA","Moses Lake","Grant County",225630
"4021",-74.4349761,40.8923936,"mountain lakes, nj 07046, usa","07046",NA,NA,NA,NA,NA
"4022",-86.1175733,42.7559211,"1180 washington ave, holland, mi 49423, usa","49423","Holland","MI","Grand Rapids-Wyoming","Ottawa County",211839
"4023",-82.5962313,28.8997471,"254 n suncoast blvd, crystal river, fl 34428, usa","34428","Crystal River","FL","Homosassa Springs","Citrus County",172818
"4024",-88.4221368,44.2868415,"1033 w northland ave, appleton, wi 54914, usa","54914","Appleton","WI","Appleton","Outagamie County",162937
"4025",-80.1176027,26.9333886,"1280 w indiantown rd, jupiter, fl 33458, usa","33458","Jupiter","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",375125
"4026",-87.9664816,44.4768691,"1301 brosig st, green bay, wi 54311, usa","54311","Green Bay","WI","Green Bay","Brown County",221750
"4027",-87.5265256,41.5632045,"3679 ridge rd, lansing, il 60438, usa","60438","Lansing","IL","Chicago-Naperville-Elgin","Cook County",123733
"4028",-121.449602,38.4226529,"4720 laguna blvd #50elk, elk grove, ca 95758, usa","95758","Elk Grove","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",419876
"4029",-82.5290863,27.8921218,"5002 bridge st, tampa, fl 33611, usa","33611","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",294815
"4030",-89.8948713,35.1119616,"700 mt moriah rd, memphis, tn 38117, usa","38117","Memphis","TN","Memphis","Shelby County",205735
"4031",-90.2050383,38.6324104,"1727 locust st, st. louis, mo 63103, usa","63103","Saint Louis","MO","St. Louis","Saint Louis City",143105
"4032",-116.8989761,32.8294345,"13702 camino canada, el cajon, ca 92021, usa","92021","El Cajon","CA","San Diego-Carlsbad","San Diego County",503261
"4033",-96.6818143,33.0077721,"2501 e plano pkwy, plano, tx 75074, usa","75074","Plano","TX","Dallas-Fort Worth-Arlington","Collin County",260411
"4034",-82.8227544,40.0948324,"5497 new albany rd, new albany, oh 43054, usa","43054","New Albany","OH","Columbus","Franklin County",384719
"4035",-82.393989,33.003796,"1110 ga-24, louisville, ga 30434, usa","30434","Louisville","GA","","Jefferson County",73970
"4036",-89.9973517,35.1553755,"651 n mclean blvd, memphis, tn 38107, usa","38107","Memphis","TN","Memphis","Shelby County",66589
"4037",-90.239565,38.6316004,"3728 market st, st. louis, mo 63110, usa","63110","Saint Louis","MO","St. Louis","Saint Louis City",225976
"4038",-82.4492108,34.8520349,"3229 w blue ridge dr, greenville, sc 29611, usa","29611","Greenville","SC","Greenville-Anderson-Mauldin","Greenville County",122175
"4039",-97.3885061,32.7283613,"3250 hulen st, fort worth, tx 76107, usa","76107","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",291169
"4040",-92.6633738,37.6791034,"225 s jefferson ave, lebanon, mo 65536, usa","65536","Lebanon","MO","Lebanon","Laclede County",129013
"4041",-117.170264,34.0471291,"411 e palm ave, redlands, ca 92373, usa","92373","Redlands","CA","Riverside-San Bernardino-Ontario","San Bernardino County",492636
"4042",-112.3329198,34.5851299,"7620 e state rte 69, prescott valley, az 86314, usa","86314","Prescott Valley","AZ","Prescott","Yavapai County",271955
"4043",-81.3035781,35.8165847,"9441 nc-127, hickory, nc 28601, usa","28601","Hickory","NC","Hickory-Lenoir-Morganton","Catawba County",178276
"4044",-96.1516144,29.761401,"2260 tx-36, sealy, tx 77474, usa","77474","Sealy","TX","Houston-The Woodlands-Sugar Land","Austin County",239714
"4045",-111.8779136,33.3628568,"2039 w guadalupe rd, mesa, az 85202, usa","85202","Mesa","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",253666
"4046",-118.2992067,33.8917412,"w redondo beach blvd, gardena, ca 90247, usa","90247","Gardena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",543861
"4047",-77.8516421,40.7829331,"424 westerly pkwy, state college, pa 16801, usa","16801","State College","PA","State College","Centre County",306936
"4048",-82.7315143,27.9224235,"16494 us-19, clearwater, fl 33764, usa","33764","Clearwater","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",250498
"4049",-75.8317575,39.6041056,"208 s bridge st, elkton, md 21921, usa","21921","Elkton","MD","Philadelphia-Camden-Wilmington","Cecil County",237687
"4050",-122.0968047,47.9190553,"823 ave c, snohomish, wa 98290, usa","98290","Snohomish","WA","Seattle-Tacoma-Bellevue","Snohomish County",554095
"4051",-76.3108092,40.1741034,"680 furnace hills pike, lititz, pa 17543, usa","17543","Warwick Township","PA","Lancaster","Lancaster County",272936
"4052",-87.179874,30.5951795,"4325 woodbine rd, pace, fl 32571, usa","32571","Pace","FL","Pensacola-Ferry Pass-Brent","Santa Rosa County",209657
"4053",-99.7318895,32.463354,"1246 pine st, abilene, tx 79601, usa","79601","Abilene","TX","Abilene","Taylor County",128899
"4054",-81.2434805,42.9795007,"255 horton st e, london, on n6b 1l1, canada","canada",NA,NA,NA,NA,NA
"4055",-117.3146351,33.9659564,"",NA,NA,NA,NA,NA,NA
"4056",-77.6004649,37.6518274,"4200 tom leonard dr, glen allen, va 23060, usa","23060","Glen Allen","VA","Richmond","Henrico County",302283
"4057",-122.4116402,37.8055623,"295 bay st, san francisco, ca 94133, usa","94133","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",1439795
"4058",-84.8788604,32.5365511,"6361 talokas lane, columbus, ga 31909, usa","31909","Columbus","GA","Columbus","Muscogee County",156927
"4059",-82.6249194,27.8659773,"10596 gandy blvd n, st. petersburg, fl 33702, usa","33702","Saint Petersburg","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",224702
"4060",-86.5766954,39.1572699,"1284 liberty dr, bloomington, in 47401, usa","47401","Bloomington","IN","Bloomington","Monroe County",275942
"4061",-122.271706,37.8042184,"1333 broadway, oakland, ca 94612, usa","94612","Oakland","CA","San Francisco-Oakland-Hayward","Alameda County",699747
"4062",-79.9234112,39.618218,"hunters way, morgantown, wv 26505, usa","26505","Morgantown","WV","Morgantown","Monongalia County",195705
"4063",-122.4662749,37.689618,"7420 mission st, daly city, ca 94014, usa","94014","Daly City","CA","San Francisco-Oakland-Hayward","San Mateo County",953693
"4064",-78.3704484,38.2303152,"8758 seminole trail, ruckersville, va 22968, usa","22968","Ruckersville","VA","Charlottesville","Greene County",254182
"4065",-110.9950313,32.2713213,"n flowing wells rd, tucson, az 85705, usa","85705","Tucson","AZ","Tucson","Pima County",165071
"4066",-88.6299865,36.7272414,"paris rd, mayfield, ky 42066, usa","42066","Mayfield","KY","Mayfield","Graves County",87608
"4067",-84.2883555,33.2704111,"1424 n expy, griffin, ga 30223, usa","30223","Griffin","GA","Atlanta-Sandy Springs-Roswell","Spalding County",114021
"4068",-82.4302972,39.5453942,"36 hocking mall, logan, oh 43138, usa","43138","Logan","OH","Columbus","Hocking County",131521
"4069",-104.7700642,41.1354854,"3301 nationway, cheyenne, wy 82001, usa","82001","Cheyenne","WY","Cheyenne","Laramie County",258504
"4070",-121.1891449,38.8184125,"6107 horseshoe bar rd, loomis, ca 95650, usa","95650","Loomis","CA","Sacramento--Roseville--Arden-Arcade","Placer County",602304
"4071",-85.8561407,41.595753,"1527 bashor rd, goshen, in 46528, usa","46528","Goshen","IN","Elkhart-Goshen","Elkhart County",193290
"4072",-90.1810973,30.0056405,"4329 veterans memorial blvd, metairie, la 70006, usa","70006","Metairie","LA","New Orleans-Metairie","Jefferson Parish",271859
"4073",-92.3841161,34.763173,"n rodney parham rd, little rock, ar 72227, usa","72227","Little Rock","AR","Little Rock-North Little Rock-Conway","Pulaski County",187862
"4074",-95.856743,36.119107,"e 31st st s&s 108th e ave, tulsa, ok 74129, usa","74129","Tulsa","OK","Tulsa","Tulsa County",111892
"4075",-95.5848686,29.9272943,"jones rd, houston, tx 77065, usa","77065","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",201857
"4076",-112.237877,33.672125,"20713 n 83rd ave, peoria, az 85382, usa","85382","Peoria","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",295400
"4077",-74.197388,40.4359539,"union beach, nj 07735, usa","07735",NA,NA,NA,NA,NA
"4078",-82.4198786,40.0513309,"101 union st #101, newark, oh 43055, usa","43055","Newark","OH","Columbus","Licking County",144864
"4079",-116.5372932,48.3075506,"204 larkspur st, ponderay, id 83852, usa","83852","Ponderay","ID","Sandpoint","Bonner County",263407
"4080",-84.2262741,30.4277949,"3098 apalachee pkwy, tallahassee, fl 32301, usa","32301","Tallahassee","FL","Tallahassee","Leon County",139915
"4081",-117.6799945,33.6386736,"22351 el toro rd, lake forest, ca 92630, usa","92630","Lake Forest","CA","Los Angeles-Long Beach-Anaheim","Orange County",729942
"4082",-86.6908503,36.3016388,"2101 gallatin pike n, madison, tn 37115, usa","37115","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",216328
"4083",-80.0654119,35.8557564,"1585 liberty dr, thomasville, nc 27360, usa","27360","Thomasville","NC","Winston-Salem","Davidson County",136109
"4084",-86.0912238,42.8052928,"393 e lakewood blvd, holland, mi 49424, usa","49424","Holland","MI","Grand Rapids-Wyoming","Ottawa County",239356
"4085",-79.246921,37.3821951,"18366 forest rd, forest, va 24551, usa","24551","Forest","VA","Lynchburg","Bedford County",286431
"4086",-79.4100759,37.8057605,"1233 n lee hwy, lexington, va 24450, usa","24450","Lexington","VA","","Rockbridge County",230417
"4087",-86.5285979,35.940976,"571 almaville rd, smyrna, tn 37167, usa","37167","Smyrna","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",256781
"4088",-89.7486303,43.1427221,"1314 canal st, black earth, wi 53515, usa","53515","Black Earth","WI","Madison","Dane County",257490
"4089",-80.8285003,27.2126781,"3278 us-441, okeechobee, fl 34974, usa","34974","Okeechobee","FL","Okeechobee","Okeechobee County",148548
"4090",-80.1413319,36.3102063,"1033 n main st, walnut cove, nc 27052, usa","27052","Walnut Cove","NC","Winston-Salem","Stokes County",147340
"4091",-118.5704149,34.3804634,"24840 pico canyon rd, stevenson ranch, ca 91381, usa","91381","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",766473
"4092",-82.2232248,36.5511031,"1812 volunteer pkwy, bristol, tn 37620, usa","37620","Bristol","TN","Kingsport-Bristol-Bristol","Sullivan County",126787
"4093",-82.3469549,34.8361882,"115 haywood rd, greenville, sc 29607, usa","29607","Greenville","SC","Greenville-Anderson-Mauldin","Greenville County",237187
"4094",-85.076604,33.555868,"1301 s park st suite b, carrollton, ga 30117, usa","30117","Carrollton","GA","Atlanta-Sandy Springs-Roswell","Carroll County",158516
"4095",-120.9561706,37.7113468,"2301 claribel rd, riverbank, ca 95367, usa","95367","Riverbank","CA","Modesto","Stanislaus County",340843
"4096",-81.4238336,41.0244505,"1500 canton rd, akron, oh 44312, usa","44312","Akron","OH","Akron","Summit County",113105
"4097",-84.3281559,30.4390276,"300 mabry st, tallahassee, fl 32304, usa","32304","Tallahassee","FL","Tallahassee","Leon County",92870
"4098",-158.0139059,21.3173251,"91-919 fort weaver rd, ewa beach, hi 96706, usa","96706","Ewa Beach","HI","Urban Honolulu","Honolulu County",634724
"4099",-90.0263778,35.1431629,"1030 jefferson ave, memphis, tn 38104, usa","38104","Memphis","TN","Memphis","Shelby County",225170
"4100",-82.5061947,27.3902951,"8490 lockwood ridge rd, sarasota, fl 34243, usa","34243","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",279513
"4101",-95.3274883,32.3317878,"1530 john carney dr, tyler, tx 75701, usa","75701","Tyler","TX","Tyler","Smith County",142386
"4102",-79.0070233,38.2024399,"465 lee hwy #113verona, verona, va 24482, usa","24482","Verona","VA","Staunton-Waynesboro","Augusta County",184358
"4103",-77.8302063,39.3007127,"160 patrick henry way, charles town, wv 25414, usa","25414","Charles Town","WV","Washington-Arlington-Alexandria","Jefferson County",257598
"4104",-97.0769061,44.88938,"2318 9th ave se, watertown, sd 57201, usa","57201","Watertown","SD","Watertown","Codington County",204885
"4105",-80.7932634,35.3346004,"3710 w w.t.harris blvd, charlotte, nc 28269, usa","28269","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",229962
"4106",-89.9032405,35.1481867,"4725 summer ave, memphis, tn 38122, usa","38122","Memphis","TN","Memphis","Shelby County",68335
"4107",-77.4038264,35.5526837,"600 whitley dr, winterville, nc 28590, usa","28590","Winterville","NC","Greenville","Pitt County",174176
"4108",-118.3879093,34.038827,"2502 s robertson blvd, los angeles, ca 90034, usa","90034","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1307772
"4109",-120.8577562,35.3903787,"2650 main st, morro bay, ca 93442, usa","93442","Morro Bay","CA","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo County",660685
"4110",-90.4860124,38.4898099,"99 sugar creek center, fenton, mo 63026, usa","63026","Fenton","MO","St. Louis","Saint Louis County",237873
"4111",-82.4441114,34.8887411,"sulphur springs dr, berea, sc 29617, usa","29617","Greenville","SC","Greenville-Anderson-Mauldin","Greenville County",159017
"4112",-110.7735202,32.250941,"e tanque verde rd, tucson, az 85749, usa","85749","Tucson","AZ","Tucson","Pima County",416866
"4113",-93.1975818,30.2046906,"1701 oak park blvd, lake charles, la 70601, usa","70601","Lake Charles","LA","Lake Charles","Calcasieu Parish",133534
"4114",-80.2743816,36.0897148,"2202 cloverdale ave nw, winston-salem, nc 27103, usa","27103","Winston-Salem","NC","Winston-Salem","Forsyth County",169202
"4115",-122.6530435,45.535221,"1231 ne broadway st, portland, or 97232, usa","97232","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",621992
"4116",-81.0335208,31.9539754,"2 maintenance way, savannah, ga 31411, usa","31411","Skidaway Island","GA","Savannah","Chatham County",493417
"4117",-118.3090763,33.8194684,"22725 s western ave, torrance, ca 90501, usa","90501","Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",705861
"4118",-81.9037701,32.1674256,"214 n duval st, claxton, ga 30417, usa","30417","Claxton","GA","","Evans County",99857
"4119",-91.5303195,41.6441087,"445 us-6, iowa city, ia 52240, usa","52240","Iowa City","IA","Iowa City","Johnson County",219061
"4120",-73.7830861,41.1693588,"chappaqua, ny 10514, usa","10514","Chappaqua","NY","New York-Newark-Jersey City","Westchester County",882754
"4121",-70.9178421,42.5234372,"19 howley st, peabody, ma 01960, usa","01960",NA,NA,NA,NA,NA
"4122",-79.1563283,41.8677783,"1079 market st, warren, pa 16365, usa","16365","Warren","PA","Warren","Warren County",103278
"4123",-93.8772558,41.6131532,"170 laurel st, waukee, ia 50263, usa","50263","Waukee","IA","Des Moines-West Des Moines","Dallas County",255840
"4124",-82.4935345,27.2276461,"8447 s tamiami trail, sarasota, fl 34238, usa","34238","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",343977
"4125",-76.6338255,39.1184864,"674 old mill rd, millersville, md 21108, usa","21108","Glen Burnie","MD","Baltimore-Columbia-Towson","Anne Arundel County",441819
"4126",-98.9958432,31.7293192,"829 w commerce st, brownwood, tx 76801, usa","76801","Brownwood","TX","Brownwood","Brown County",104492
"4127",-82.472645,38.406459,"1102 memorial blvd, huntington, wv 25701, usa","25701","Huntington","WV","Huntington-Ashland","Cabell County",96079
"4128",-82.3230072,26.9051654,"placida rd, englewood, fl 34223, usa","34223","Englewood","FL","Punta Gorda","Charlotte County",264416
"4129",-80.6721058,41.0236633,"285 boardman-canfield rd, youngstown, oh 44512, usa","44512","Boardman","OH","Youngstown-Warren-Boardman","Mahoning County",119936
"4130",-110.8877759,32.2216929,"e broadway blvd, tucson, az 85711, usa","85711","Tucson","AZ","Tucson","Pima County",182143
"4131",-88.1430412,42.0464535,"2535 w golf rd, hoffman estates, il 60169, usa","60169","Hoffman Estates","IL","Chicago-Naperville-Elgin","Cook County",244525
"4132",-88.9773602,42.3049384,"3065 n perryville rd, rockford, il 61114, usa","61114","Rockford","IL","Rockford","Winnebago County",151825
"4133",-83.7077915,36.6222831,"us hwy 441, us-25e scenic, middlesboro, ky 40965, usa","40965","Middlesboro","KY","Middlesborough","Bell County",70292
"4134",-122.1840615,37.4517529,"711 santa cruz ave, menlo park, ca 94025, usa","94025","Menlo Park","CA","San Francisco-Oakland-Hayward","San Mateo County",2240201
"4135",-121.2260392,38.6457034,"4363 hazel ave #1fair, fair oaks, ca 95628, usa","95628","Fair Oaks","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",458278
"4136",-80.382863,25.685158,"11520 sw 88th st, miami, fl 33176, usa","33176","Kendall","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",365428
"4137",-121.9123191,37.427583,"311 w calaveras blvd, milpitas, ca 95035, usa","95035","Milpitas","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",1061946
"4138",-82.9550288,39.5700747,"24799 us-23, circleville, oh 43113, usa","43113","Circleville","OH","Columbus","Pickaway County",168334
"4139",-97.7204119,30.2341965,"1819 s pleasant valley rd, austin, tx 78741, usa","78741","Austin","TX","Austin-Round Rock","Travis County",304061
"4140",-83.4823519,38.1933594,"kroger center dr, morehead, ky 40351, usa","40351","Morehead","KY","","Rowan County",125797
"4141",-82.9464526,42.3382121,"298 lauzon rd, windsor, on n8s 3l6, canada","canada",NA,NA,NA,NA,NA
"4142",-117.3936644,47.7472565,"9832 n nevada st store 9832 n, spokane, wa 99218, usa","99218","Spokane","WA","Spokane-Spokane Valley","Spokane County",314282
"4143",-85.3365679,42.6461343,"2542 w m 43, hastings, mi 49058, usa","49058","Hastings","MI","Grand Rapids-Wyoming","Barry County",166040
"4144",-80.0381996,26.7189488,"210 sunset ave, palm beach, fl 33480, usa","33480","Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",806485
"4145",-122.6090563,45.477945,"6125 se 52nd ave, portland, or 97206, usa","97206","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",396816
"4146",-82.528842,27.451537,"2705 51st ave e, bradenton, fl 34203, usa","34203","Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",260389
"4147",-89.3897941,40.1589404,"1210 woodlawn rd, lincoln, il 62656, usa","62656","Lincoln","IL","Lincoln","Logan County",93414
"4148",-71.5671098,42.8055925,"131 nh-101a, amherst, nh 03031, usa","03031",NA,NA,NA,NA,NA
"4149",-82.215242,36.5946213,"2691 w state st, bristol, tn 37620, usa","37620","Bristol","TN","Kingsport-Bristol-Bristol","Sullivan County",126787
"4150",-90.5579934,38.6535949,"27531 olive blvd, chesterfield, mo 63017, usa","63017","Chesterfield","MO","St. Louis","Saint Louis County",383639
